"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","neg_log10_padj","status","status_strict","gene_name","description"
"YDR524C-B",1458.6138364553,1.50678336848233,0.205662069443411,2.98502260328467e-14,2.27421409587751e-12,11.643168652981,"Up in thin","Up in thin",NA,"Protein of unknown function; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; YDR524C-B has a paralog, YCL048W-A, that arose from the whole genome duplication"
"YGR067C",50.0058793713665,2.83542266808828,0.39050460157689,2.98333115896913e-14,2.27421409587751e-12,11.643168652981,"Up in thin","Up in thin",NA,"Protein of unknown function; contains a zinc finger motif similar to that of Adr1p"
"YER103W",267.923095480535,2.36180331830557,0.325669240544318,3.23359971316254e-14,2.43318398169453e-12,11.6138250512772,"Up in thin","Up in thin","SSA4","Heat shock protein that is highly induced upon stress; plays a role in SRP-dependent cotranslational protein-membrane targeting and translocation; translocates to the nucleus under Cd2+ stress to mediate tolerance by regulating VHS1 expression; cytoplasmic protein that concentrates in nuclei upon starvation; member of the HSP70 family; SSA4 has a paralog, SSA3, that arose from the whole genome duplication"
"YGR256W",215.090653101055,-2.05474722180592,0.288193209925276,6.91525691770482e-14,5.14005986748913e-12,11.289031822645,"Down in thin","Down in thin","GND2","6-phosphogluconate dehydrogenase (decarboxylating); catalyzes an NADPH regenerating reaction in the pentose phosphate pathway; required for growth on D-glucono-delta-lactone; GND2 has a paralog, GND1, that arose from the whole genome duplication"
"YMR002W",223.941788559977,1.8739427700867,0.263049260723863,1.0610968278883e-13,7.79203032045682e-12,11.1083493661934,"Up in thin","Up in thin","MIX17","Mitochondrial intermembrane space protein; required for normal oxygen consumption; contains twin cysteine-x9-cysteine motifs; protein abundance increases in response to DNA replication stress"
"YPL271W",788.761305367063,1.72253432483087,0.242484280410173,1.28792746906669e-13,9.34514038566845e-12,11.0294141701264,"Up in thin","Up in thin","ATP15","Epsilon subunit of the F1 sector of mitochondrial F1F0 ATP synthase; which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; F1 translationally regulates ATP6 and ATP8 expression to achieve a balanced output of ATP synthase genes encoded in nucleus and mitochondria; phosphorylated"
"YPL223C",146.683938345622,-2.35673589173385,0.333611617825161,1.48530909529135e-13,1.06505399244715e-11,10.972628375298,"Down in thin","Down in thin","GRE1","Hydrophilin essential in desiccation-rehydration process; stress induced (osmotic, ionic, oxidative, heat shock and heavy metals); regulated by the HOG pathway; GRE1 has a paralog, SIP18, that arose from the whole genome duplication"
"YFR015C",69.4628240276988,2.52979507556763,0.360301826911024,1.66328430853255e-13,1.17880440238441e-11,10.928558250895,"Up in thin","Up in thin","GSY1","Glycogen synthase; expression induced by glucose limitation, nitrogen starvation, environmental stress, and entry into stationary phase; GSY1 has a paralog, GSY2, that arose from the whole genome duplication; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress"
"YOR375C",531.299693109921,1.60180237487355,0.22789786185134,2.36396476822446e-13,1.65613393819863e-11,10.780904542993,"Up in thin","Up in thin","GDH1","NADP(+)-dependent glutamate dehydrogenase; synthesizes glutamate from ammonia and alpha-ketoglutarate; rate of alpha-ketoglutarate utilization differs from Gdh3p; expression regulated by nitrogen and carbon sources; GDH1 has a paralog, GDH3, that arose from the whole genome duplication"
"YOR020C",262.010696329523,1.65562463732817,0.235747095780212,2.44596263967607e-13,1.69410707827564e-11,10.7710591429814,"Up in thin","Up in thin","HSP10","Mitochondrial matrix co-chaperonin; inhibits the ATPase activity of Hsp60p, a mitochondrial chaperonin; involved in protein folding and sorting in the mitochondria; 10 kD heat shock protein with similarity to E. coli groES"
"YNR067C",103.828916873096,2.00785636144561,0.289777651056559,3.66992917108628e-13,2.51328295480572e-11,10.5997586141559,"Up in thin","Up in thin","DSE4","Daughter cell-specific secreted protein with similarity to glucanases; degrades cell wall from the daughter side causing daughter to separate from mother"
"YNR001C",1011.81324793738,1.58156170013064,0.227248619613075,3.93697501410952e-13,2.66620696788862e-11,10.5741061409225,"Up in thin","Up in thin","CIT1","Mitochondrial citrate synthase; catalyzes condensation of acetyl coenzyme A and oxaloacetate to form citrate, which is the first and rate-limiting step of the TCA cycle; transcription subject to glucose repression; CIT1 has a paralog, CIT2, that arose from the whole genome duplication"
"YPR035W",747.489129558788,-1.63443298802459,0.235106200363861,4.00377772752643e-13,2.6816511262938e-11,10.571597723047,"Down in thin","Down in thin","GLN1","Glutamine synthetase (GS); synthesizes glutamine from glutamate and ammonia; with Glt1p, forms the secondary pathway for glutamate biosynthesis from ammonia; expression regulated by nitrogen source and by amino acid limitation; forms filaments of back-to-back stacks of cylindrical homo-decamers at low pH, leading to enzymatic inactivation and storage during states of advanced cellular starvation; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress"
"YJR094W-A",91.865563308136,2.14478972523939,0.312115659552827,5.4408589167282e-13,3.60456903233244e-11,10.4431466527388,"Up in thin","Up in thin","RPL43B","Ribosomal 60S subunit protein L43B; homologous to mammalian ribosomal protein L37A, no bacterial homolog; RPL43B has a paralog, RPL43A, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress"
"YJL159W",256.337341472035,2.09160280673365,0.304998448756775,5.54087461737734e-13,3.6313581497758e-11,10.4399309158349,"Up in thin","Up in thin","HSP150","O-mannosylated heat shock protein; secreted and covalently attached to the cell wall via beta-1,3-glucan and disulfide bridges; required for cell wall stability; induced by heat shock, oxidative stress, and nitrogen limitation; HSP150 has a paralog, PIR3, that arose from the whole genome duplication"
"YPL250C",64.958041201667,2.44816144812604,0.358636331826934,6.92263559995739e-13,4.4886663810362e-11,10.3478826722235,"Up in thin","Up in thin","ATG41","Protein of unknown function; required for selective and nonselective autophagy, and mitophagy; regulates the rate of autophagosome formation; interacts with Atg9p, and has a similar peri-mitochondrial localization; elevated Gcn4p-dependent expression under autophagy-inducing conditions; mobilized into polysomes upon a shift from a fermentable to nonfermentable carbon source; potential Cdc28p substrate; ATG41 has a paralog, ICY1, that arose from the whole genome duplication"
"YBR162C",178.64923572121,2.50154925410308,0.368961756749226,7.82989021359341e-13,5.02349272124756e-11,10.2989942226718,"Up in thin","Up in thin","TOS1","Covalently-bound cell wall protein of unknown function; identified as a cell cycle regulated SBF target gene; deletion mutants are highly resistant to treatment with beta-1,3-glucanase; has sequence similarity to YJL171C"
"YLR216C",125.887569702213,2.30055256203276,0.337523576118562,7.9334759966689e-13,5.0369308541351e-11,10.2978340109993,"Up in thin","Up in thin","CPR6","Peptidyl-prolyl cis-trans isomerase (cyclophilin); catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; plays a role in determining prion variants; binds to Hsp82p and contributes to chaperone activity; protein abundance increases in response to DNA replication stress"
"YNL030W",70.4390730017482,2.15577688326234,0.31634648580073,8.88804313138498e-13,5.52781866181546e-11,10.2574462122809,"Up in thin","Up in thin","HHF2","Histone H4; core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF1); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity"
"YOL002C",172.549975446071,-1.78355366715901,0.262293015090979,8.87548502426462e-13,5.52781866181546e-11,10.2574462122809,"Down in thin","Down in thin","IZH2","Plasma membrane receptor for plant antifungal osmotin; involved in zinc ion homeostasis, apoptosis; negatively regulates ZRT1 and other functionally divergent genes through CCCTC promoter motif (IzRE); modulates FET3 activity in iron-independent manner; affects gene expression by influencing balance of competition between Msn2p/Msn4p and Nrg1p/Nrg2p for binding to IzRE; transcription regulated by Zap1p, zinc, fatty acid levels; homolog of mammalian adiponectin receptor"
"YGR125W",801.395240839537,-1.43313050341951,0.208947304951633,8.9885339447696e-13,5.53384993872432e-11,10.2569726217884,"Down in thin","Down in thin","VSB1","Vacuolar membrane protein required for uptake and storage of arginine in nitrogen-replete cells; nitrogen starvation appears to inhibit Vsb1-dependent activity, resulting in mobilization of stored vacuolar arginine to the cytosol; arginine uptake appears to be driven by a V-ATPase mediated H+ gradient; member of the APC (amino acid-polyamine-organocation) transporter superfamily"
"YJR138W",196.089748786112,-1.64524007466796,0.240899108413973,9.47712303469847e-13,5.77630648964872e-11,10.2383497712501,"Down in thin","Down in thin","IML1","GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is required for non-nitrogen-starvation (NNS)-induced autophagy, and is a subcomplex of the SEA, a coatomer-related complex that associates with the vacuole; Iml1p functions as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) in SEACIT, resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; role in the oxidative stress response"
"YJL190C",100.864340148402,2.11171708697257,0.311616242981292,1.06533184476695e-12,6.42890850876686e-11,10.1918627547363,"Up in thin","Up in thin","RPS22A","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S15A and bacterial S8; RPS22A has a paralog, RPS22B, that arose from the whole genome duplication"
"YOL126C",193.030898959608,-1.88624849078749,0.279478993023965,1.12184267561998e-12,6.70355990970957e-11,10.1736945049772,"Down in thin","Down in thin","MDH2","Cytoplasmic malate dehydrogenase; one of three isozymes that catalyze interconversion of malate and oxaloacetate; involved in the glyoxylate cycle and gluconeogenesis during growth on two-carbon compounds; interacts with Pck1p and Fbp1; mutation in human homolog MDH2 causes early-onset severe encephalopathy"
"YPL111W",71.4377874441143,2.22154218023225,0.328875090719667,1.16130994176632e-12,6.87202339326767e-11,10.162915370779,"Up in thin","Up in thin","CAR1","Arginase, catabolizes arginine to ornithine and urea; expression responds to both induction by arginine and nitrogen catabolite repression; disruption decreases production of carcinogen ethyl carbamate during wine fermentation and also enhances freeze tolerance"
"YDL055C",272.13270686614,1.64720964538362,0.242824294084984,1.26961940600715e-12,7.44070219193614e-11,10.1283860773986,"Up in thin","Up in thin","PSA1","GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase); synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wall biosynthesis; required for normal cell wall structure"
"YJL158C",56.0697771849859,2.35380200928216,0.350040024054373,1.48705214290489e-12,8.63198362952889e-11,10.0638893919595,"Up in thin","Up in thin","CIS3","Mannose-containing glycoprotein constituent of the cell wall; member of the PIR (proteins with internal repeats) family"
"YLR403W",148.891631198025,-1.82494070928802,0.272191446874317,1.72119013220316e-12,9.86784865621907e-11,10.0057775199315,"Down in thin","Down in thin","SFP1","Regulates transcription of ribosomal protein and biogenesis genes; regulates response to nutrients and stress, G2/M transitions during mitotic cell cycle and DNA-damage response, and modulates cell size; regulated by TORC1 and Mrs6p; sequence of zinc finger, ChIP localization data, and protein-binding microarray (PBM) data, and computational analyses suggest it binds DNA directly at highly active RP genes and indirectly through Rap1p at others; can form the [ISP+] prion"
