"","SRR10551660","SRR10551661","SRR10551662","SRR10551663","SRR10551664","SRR10551665"
"YOR045W",188,245,100,63,83,97
"YOR046C",82,70,29,40,47,51
"YOR047C",25,26,11,119,133,142
"YOR048C",159,148,59,156,165,164
"YOR049C",51,51,43,74,68,61
"YOR050C",4,1,1,1,2,0
"YOR051C",158,114,63,138,180,197
"YOR052C",441,523,190,289,388,365
"YOR053W",23,42,11,26,47,49
"YOR054C",97,114,25,130,167,158
"YOR055W",8,10,5,15,21,23
"YOR056C",59,59,20,56,70,67
"YOR057W",74,73,24,73,76,66
"YOR058C",232,226,81,67,67,71
"YOR059C",94,85,45,91,125,101
"YOR060C",26,6,10,10,19,10
"YOR061W",118,106,36,48,61,70
"YOR062C",23,20,11,55,51,46
"YOR063W",284,245,165,180,189,181
"YOR064C",89,126,24,41,56,45
"YOR065W",285,655,119,127,161,170
"YOR066W",61,58,20,71,59,58
"YOR067C",105,53,64,81,95,84
"YOR068C",4,3,2,5,4,5
"YOR069W",45,58,23,26,31,37
"YOR070C",54,52,38,54,67,57
"YOR071C",19,8,8,28,22,25
"YOR072W",1,0,0,3,1,2
"YOR072W-A",0,0,0,0,0,0
"YOR072W-B",0,0,0,0,0,0
"YOR073W",22,28,7,10,14,11
"YOR073W-A",7,5,1,6,1,5
"YOR074C",28,22,12,8,10,14
"YOR075W",90,82,15,17,42,49
"YOR076C",61,35,11,48,43,43
"YOR077W",10,9,3,3,12,10
"YOR078W",47,82,8,12,18,21
"YOR079C",27,17,24,13,12,16
"YOR080W",33,35,15,21,25,50
"YOR081C",21,31,19,63,52,48
"YOR082C",1,8,0,3,5,10
"YOR083W",12,11,2,9,10,16
"YOR084W",17,18,16,13,21,12
"YOR085W",188,129,119,130,137,131
"YOR086C",456,395,214,417,458,466
"YOR087W",67,38,27,32,41,41
"YOR089C",226,285,62,134,198,186
"YOR090C",67,41,35,73,56,74
"YOR091W",26,41,17,35,42,40
"YOR092W",100,73,52,372,366,296
"YOR093C",80,46,42,70,102,98
"YOR094W",39,30,8,19,15,17
"YOR095C",48,27,18,11,10,12
"YOR096W",348,184,168,78,124,115
"YOR097C",46,44,15,35,31,41
"YOR098C",95,85,53,107,120,99
"YOR099W",350,206,240,203,228,229
"YOR100C",19,19,17,51,48,37
"YOR101W",21,22,9,6,12,11
"YOR102W",82,86,44,37,45,39
"YOR103C",83,87,41,45,66,61
"YOR104W",19,32,9,4,10,11
"YOR105W",0,2,0,0,0,0
"YOR106W",38,38,9,23,40,40
"YOR107W",42,38,17,81,88,61
"YOR108C-A",10,7,2,5,4,4
"YOR108W",26,15,17,11,17,18
"YOR109W",68,38,43,85,119,101
"YOR110W",38,54,15,22,36,23
"YOR111W",52,30,21,18,28,24
"YOR112W",36,19,12,33,31,35
"YOR113W",54,91,25,104,120,121
"YOR114W",16,16,7,14,14,6
"YOR115C",83,55,18,29,27,46
"YOR116C",147,102,125,177,175,210
"YOR117W",223,155,138,138,144,134
"YOR118W",82,69,47,71,75,87
"YOR119C",49,87,15,44,50,48
"YOR120W",211,237,97,253,303,264
"YOR121C",95,89,36,80,131,93
"YOR122C",288,290,170,220,278,268
"YOR123C",115,197,32,70,112,106
"YOR124C",199,189,66,198,240,233
"YOR125C",73,68,38,52,81,81
"YOR126C",15,16,11,16,18,16
"YOR127W",54,45,26,71,90,111
"YOR128C",174,104,73,51,40,49
"YOR129C",17,13,18,34,40,40
"YOR130C",43,51,31,22,24,24
"YOR131C",34,49,10,13,19,23
"YOR132W",53,48,21,55,52,51
"YOR133W",46,19,31,33,29,21
"YOR134W",22,14,12,5,13,9
"YOR135C",223,121,109,66,90,79
"YOR136W",950,792,504,311,356,357
"YOR137C",70,50,56,76,95,85
"YOR138C",80,68,59,68,76,59
"YOR139C",2,9,6,8,14,6
"YOR140W",32,30,28,67,57,72
"YOR141C",144,116,51,77,95,98
"YOR142W",412,261,252,188,186,162
"YOR142W-A",0,0,0,0,0,0
"YOR142W-B",0,0,0,0,0,0
"YOR143C",71,43,20,17,22,24
"YOR144C",46,28,13,13,22,24
"YOR145C",102,79,36,64,83,83
"YOR146W",35,25,12,22,30,25
"YOR147W",199,174,76,73,108,108
"YOR148C",59,106,27,115,138,130
"YOR149C",31,18,24,33,35,49
"YOR150W",101,66,53,59,74,65
"YOR151C",278,191,165,151,183,169
"YOR152C",35,45,28,44,50,28
"YOR153W",773,399,481,278,259,279
"YOR154W",71,58,45,60,83,98
"YOR155C",55,46,42,39,61,44
"YOR156C",29,14,8,21,35,25
"YOR157C",169,148,81,62,98,83
"YOR158W",86,116,26,41,57,57
"YOR159C",31,36,10,17,11,22
"YOR160W",50,43,22,64,70,66
"YOR161C",35,23,25,157,187,139
"YOR161C-C",0,0,1,0,0,0
"YOR161W-A",0,5,3,14,9,7
"YOR161W-B",7,2,2,19,30,16
"YOR162C",67,45,33,37,40,46
"YOR163W",72,54,37,35,46,66
"YOR164C",72,34,59,33,42,43
"YOR165W",135,77,71,79,105,101
"YOR166C",25,15,11,16,23,28
"YOR167C",274,177,134,91,101,126
"YOR168W",71,42,35,75,72,80
"YOR169C",18,14,11,26,19,25
"YOR170W",28,23,15,31,27,19
"YOR171C",143,91,68,127,144,114
"YOR172W",92,70,51,56,70,68
"YOR173W",106,140,62,204,277,254
"YOR174W",24,30,10,15,12,20
"YOR175C",122,94,58,114,121,153
"YOR176W",65,52,35,100,86,91
"YOR177C",6,17,2,5,6,11
"YOR178C",489,484,249,484,570,506
"YOR179C",41,34,18,25,24,34
"YOR180C",6,4,3,4,6,8
"YOR181W",15,9,3,17,19,13
"YOR182C",334,385,96,115,120,159
"YOR183W",0,1,1,0,0,1
"YOR184W",174,111,83,61,95,107
"YOR185C",88,72,45,70,97,101
"YOR186C-A",17,14,12,17,23,21
"YOR186W",35,31,32,43,42,44
"YOR187W",869,595,560,272,268,262
"YOR188W",45,57,19,51,61,58
"YOR189W",27,24,3,12,14,13
"YOR190W",35,32,23,19,26,29
"YOR191W",178,182,69,223,246,242
"YOR192C",17,7,3,12,8,8
"YOR192C-A",0,0,0,0,0,0
"YOR192C-B",0,0,0,0,0,0
"YOR192C-C",0,0,0,0,0,0
"YOR193W",61,49,13,43,55,48
"YOR194C",109,190,33,69,78,77
"YOR195W",127,336,17,24,36,43
"YOR196C",198,147,120,90,117,106
"YOR197W",115,116,78,55,51,42
"YOR198C",230,256,67,59,54,90
"YOR199W",3,2,0,3,0,4
"YOR200W",11,12,4,9,7,9
"YOR201C",82,89,45,26,38,46
"YOR202W",67,47,51,40,47,40
"YOR203W",3,2,1,0,1,1
"YOR204W",236,158,191,255,266,217
"YOR205C",35,43,11,27,52,33
"YOR206W",126,135,42,49,54,61
"YOR207C",119,58,90,85,88,66
"YOR208W",55,49,24,63,64,56
"YOR209C",156,94,58,61,62,73
"YOR210W",104,82,33,19,39,35
"YOR211C",95,85,45,65,69,62
"YOR212W",40,33,26,23,22,23
"YOR213C",55,40,33,37,27,32
"YOR214C",6,3,1,6,5,2
"YOR215C",260,345,68,117,166,207
"YOR216C",64,66,5,13,28,21
"YOR217W",63,42,31,41,64,47
"YOR218C",10,12,7,9,8,10
"YOR219C",103,103,53,113,105,103
"YOR220W",101,134,56,68,106,93
"YOR221C",49,51,18,33,61,55
"YOR222W",105,77,60,34,39,30
"YOR223W",14,23,20,51,42,36
"YOR224C",82,59,37,32,38,40
"YOR225W",41,47,22,17,12,13
"YOR226C",95,69,39,25,29,39
"YOR227W",175,132,101,249,239,253
"YOR228C",28,23,24,26,20,14
"YOR229W",51,43,18,47,53,44
"YOR230W",110,63,80,230,219,223
"YOR231C-A",3,3,3,3,5,7
"YOR231W",32,48,19,35,31,49
"YOR232W",257,222,103,87,92,100
"YOR233W",62,68,31,66,87,83
"YOR234C",165,155,48,54,73,84
"YOR235W",2,6,6,6,4,7
"YOR236W",72,50,29,41,43,41
"YOR237W",9,7,2,8,9,12
"YOR238W",27,24,4,13,15,21
"YOR239W",115,144,32,60,61,53
"YOR241W",91,43,35,37,41,58
"YOR242C",11,15,4,8,10,17
"YOR243C",104,68,40,41,60,38
"YOR244W",98,87,21,32,54,51
"YOR245C",143,129,59,164,187,194
"YOR246C",29,35,19,41,38,31
"YOR247W",87,62,32,4,9,14
"YOR248W",0,1,0,0,0,0
"YOR249C",30,41,14,16,28,33
"YOR250C",30,20,18,16,10,15
"YOR251C",38,15,19,30,31,31
"YOR252W",59,65,5,23,29,43
"YOR253W",36,31,18,15,30,42
"YOR254C",188,120,75,51,66,61
"YOR255W",0,0,0,0,0,2
"YOR256C",127,96,85,89,115,91
"YOR257W",94,160,28,26,32,29
"YOR258W",28,23,3,13,21,23
"YOR259C",265,232,110,114,146,157
"YOR260W",93,77,41,43,63,76
"YOR261C",262,443,117,172,193,243
"YOR262W",87,104,46,77,92,85
"YOR263C",8,7,3,2,3,4
"YOR264W",26,21,13,14,18,18
"YOR265W",43,31,15,18,30,34
"YOR266W",47,27,9,13,22,34
"YOR267C",150,354,61,325,397,371
"YOR268C",0,3,0,1,2,1
"YOR269W",23,12,15,24,26,25
"YOR270C",627,302,408,544,598,552
"YOR271C",47,73,27,40,25,31
"YOR272W",65,25,17,17,8,20
"YOR273C",110,83,60,682,756,747
"YOR274W",47,53,26,131,174,171
"YOR275C",72,65,27,82,95,103
"YOR276W",134,89,74,57,55,74
"YOR277C",122,67,31,43,60,41
"YOR278W",30,32,17,19,23,18
"YOR279C",22,24,8,13,24,27
"YOR280C",64,34,26,17,26,34
"YOR281C",72,67,29,29,43,37
"YOR282W",8,11,2,4,5,7
"YOR283W",83,50,49,80,83,82
"YOR284W",18,16,6,6,16,16
"YOR285W",209,227,146,167,206,154
"YOR286W",134,119,66,57,72,76
"YOR287C",25,26,2,9,8,26
"YOR288C",67,78,37,11,23,21
"YOR289W",81,79,31,95,108,111
"YOR290C",96,154,62,158,177,177
"YOR291W",101,77,59,118,125,123
"YOR292C",29,25,23,40,59,49
"YOR293C-A",4,0,0,1,1,1
"YOR293W",406,235,99,66,110,103
"YOR294W",67,73,33,34,42,29
"YOR295W",19,21,4,14,15,13
"YOR296W",58,45,27,45,60,59
"YOR297C",21,18,19,11,16,14
"YOR298C-A",859,1186,531,492,611,614
"YOR298W",34,41,17,18,48,25
"YOR299W",57,43,42,50,60,60
"YOR300W",1,0,0,0,0,0
"YOR301W",7,3,9,7,5,6
"YOR302W",85,78,41,78,84,102
"YOR303W",1383,1779,515,725,837,755
"YOR304C-A",27,20,8,7,11,9
"YOR304W",105,116,22,109,124,107
"YOR305W",26,45,8,17,17,17
"YOR306C",72,65,43,160,139,150
"YOR307C",67,68,31,73,87,96
"YOR308C",54,111,14,33,52,61
"YOR309C",0,1,0,0,0,0
"YOR310C",69,43,31,13,15,24
"YOR311C",117,69,71,86,107,90
"YOR312C",372,240,111,93,121,135
"YOR313C",8,10,3,2,2,1
"YOR314W",5,7,1,0,0,2
"YOR314W-A",0,0,0,0,0,0
"YOR315W",10,14,2,3,5,6
"YOR316C",20,30,19,38,39,41
"YOR316C-A",2,1,1,0,0,1
"YOR317W",186,218,131,453,571,542
"YOR318C",2,3,4,2,4,1
"YOR319W",73,72,29,44,45,45
"YOR320C",136,107,62,84,87,104
"YOR321W",56,57,45,60,77,67
"YOR322C",67,73,39,60,85,74
"YOR323C",119,73,67,67,46,69
"YOR324C",42,48,26,47,64,48
"YOR325W",12,15,4,18,9,18
"YOR326W",313,316,133,187,252,240
"YOR327C",151,244,51,34,37,45
"YOR328W",60,66,68,53,76,74
"YOR329C",51,48,27,39,49,55
"YOR329W-A",0,2,1,2,2,2
"YOR330C",136,171,67,160,193,203
"YOR331C",145,123,77,138,165,177
"YOR332W",283,336,134,272,343,364
"YOR333C",5,2,1,4,6,9
"YOR334W",43,33,16,27,27,19
"YOR335C",291,189,167,196,226,220
"YOR335W-A",19,23,6,17,23,21
"YOR336W",156,118,94,152,149,138
"YOR337W",73,66,45,177,141,141
"YOR338W",89,90,51,91,120,95
"YOR339C",4,7,0,6,4,3
"YOR340C",29,20,3,8,7,10
"YOR341W",277,128,153,137,170,189
"YOR342C",29,49,8,13,19,14
"YOR343C",5,1,1,0,4,0
"YOR343W-A",0,0,0,0,0,0
"YOR343W-B",0,0,0,0,0,0
"YOR344C",235,339,66,373,530,516
"YOR345C",1,1,1,0,1,2
"YOR346W",25,23,3,38,31,25
"YOR347C",12,12,19,37,38,36
"YOR348C",215,253,174,1143,1185,920
"YOR349W",55,58,23,102,119,96
"YOR350C",164,181,79,88,96,99
"YOR351C",13,20,11,8,7,1
"YOR352W",41,38,20,24,36,36
"YOR353C",82,39,24,44,43,50
"YOR354C",188,127,74,100,123,100
"YOR355W",141,160,50,136,116,137
"YOR356W",113,100,72,30,44,38
"YOR357C",43,48,21,18,29,20
"YOR358W",12,10,10,13,14,13
"YOR359W",20,16,8,8,17,11
"YOR360C",80,73,39,118,136,123
"YOR361C",111,91,51,47,75,57
"YOR362C",234,184,111,115,138,149
"YOR363C",34,35,15,70,68,66
"YOR364W",8,5,3,7,4,7
"YOR365C",20,22,7,22,24,26
"YOR366W",3,3,0,2,5,9
"YOR367W",21,20,6,16,19,16
"YOR368W",29,34,10,14,24,24
"YOR369C",760,586,509,292,315,277
"YOR370C",144,125,56,100,111,94
"YOR371C",48,55,30,62,60,65
"YOR372C",40,56,17,21,33,27
"YOR373W",22,21,18,34,36,32
"YOR374W",334,256,273,180,162,164
"YOR375C",1031,880,576,241,294,248
"YOR376W",3,1,0,1,2,1
"YOR376W-A",5,7,7,4,8,7
"YOR377W",66,70,34,80,90,73
"YOR378W",16,10,8,17,21,17
"YOR379C",2,8,2,3,0,4
"YOR380W",28,22,11,40,42,41
"YOR381W",17,9,14,42,75,57
"YOR381W-A",0,0,0,2,0,1
"YOR382W",0,0,1,6,6,6
"YOR383C",0,1,0,11,12,10
"YOR384W",2,1,1,48,50,52
"YOR385W",7,8,3,36,42,30
"YOR386W",2,5,2,50,83,99
"YOR387C",1,0,0,5,15,17
"YOR388C",0,0,0,0,0,0
"YOR389W",6,4,1,8,6,4
"YOR390W",8,5,3,11,9,13
"YOR391C",1,0,1,0,0,0
"YOR392W",0,1,1,0,0,1
"YOR393W",0,0,0,0,0,0
"YOR394C-A",0,0,0,0,0,0
"YOR394W",0,0,0,0,0,0
"YOR396C-A",0,0,0,0,0,0
"YOR396W",0,0,0,0,0,0
"YPL001W",23,18,7,16,18,28
"YPL002C",55,26,31,83,110,110
"YPL003W",41,62,26,59,66,81
"YPL004C",306,256,150,330,403,377
"YPL005W",48,42,23,54,69,54
"YPL006W",136,93,100,294,324,297
"YPL007C",50,32,14,8,11,19
"YPL008W",54,53,19,32,37,37
"YPL009C",149,278,33,84,107,111
"YPL010W",122,104,66,40,37,54
"YPL011C",66,50,26,23,33,33
"YPL012W",118,71,54,73,79,105
"YPL013C",119,213,45,43,59,44
"YPL014W",58,83,27,51,41,48
"YPL015C",48,55,39,40,51,37
"YPL016W",190,251,57,123,175,149
"YPL017C",28,22,24,49,54,42
"YPL018W",26,32,17,59,55,57
"YPL019C",90,55,47,92,105,106
"YPL020C",87,145,17,34,54,63
"YPL021W",2,1,0,4,2,4
"YPL022W",101,83,58,104,122,108
"YPL023C",39,34,30,46,48,48
"YPL024W",61,81,19,60,62,44
"YPL025C",3,2,0,3,4,4
"YPL026C",268,230,101,320,372,401
"YPL027W",4,5,6,5,1,4
"YPL028W",143,83,96,190,194,183
"YPL029W",66,46,32,52,67,69
"YPL030W",25,9,17,20,27,20
"YPL031C",90,77,51,99,114,108
"YPL032C",243,158,80,150,182,168
"YPL033C",0,3,0,0,2,1
"YPL034W",22,25,3,12,23,15
"YPL035C",11,16,3,6,12,7
"YPL036W",13,5,11,16,24,22
"YPL037C",230,209,120,60,87,83
"YPL038W",19,25,9,3,16,10
"YPL038W-A",2,6,0,1,3,0
"YPL039W",43,29,13,23,42,38
"YPL040C",55,45,29,64,96,67
"YPL041C",19,11,14,19,28,18
"YPL042C",93,61,57,55,66,68
"YPL043W",92,125,29,48,64,65
"YPL044C",27,16,8,13,4,13
"YPL045W",94,52,35,58,60,60
"YPL046C",25,27,5,13,18,18
"YPL047W",23,13,11,31,22,25
"YPL048W",56,77,45,89,111,91
"YPL049C",29,28,19,24,25,29
"YPL050C",138,88,52,55,54,64
"YPL051W",23,28,4,13,12,27
"YPL052W",78,75,32,40,74,53
"YPL053C",153,113,64,70,97,104
"YPL054W",31,30,13,66,74,96
"YPL055C",36,68,15,20,36,29
"YPL056C",11,25,9,9,17,9
"YPL057C",219,233,88,169,192,178
"YPL058C",1371,961,1009,1263,1290,1308
"YPL059W",118,80,77,49,67,48
"YPL060C-A",0,0,0,0,0,0
"YPL060W",26,22,5,16,23,22
"YPL061W",557,526,326,145,183,180
"YPL062W",1,4,3,0,4,1
"YPL063W",78,118,23,59,67,79
"YPL064C",39,56,13,38,31,37
"YPL065W",37,37,11,15,19,34
"YPL066W",46,41,7,41,43,37
"YPL067C",4,10,11,6,3,6
"YPL068C",8,17,6,8,9,8
"YPL069C",32,20,7,20,14,16
"YPL070W",83,49,24,39,86,72
"YPL071C",46,70,10,35,31,41
"YPL072W",27,43,6,23,24,20
"YPL073C",6,3,2,6,5,6
"YPL074W",69,59,30,73,94,95
"YPL075W",70,103,25,169,198,203
"YPL076W",18,14,13,28,24,34
"YPL077C",21,10,10,6,20,13
"YPL078C",1344,1448,525,403,564,558
"YPL079W",176,91,101,43,73,54
"YPL080C",10,17,7,7,7,8
"YPL081W",137,99,48,55,77,73
"YPL082C",241,177,122,217,269,268
"YPL083C",32,19,17,19,24,28
"YPL084W",56,42,31,68,77,96
"YPL085W",149,253,81,193,229,170
"YPL086C",87,45,51,44,42,38
"YPL087W",292,278,149,327,363,355
"YPL088W",90,71,60,101,128,103
"YPL089C",32,63,18,37,43,43
"YPL090C",29,12,14,7,6,9
"YPL091W",603,421,370,338,384,360
"YPL092W",237,183,162,98,126,88
"YPL093W",139,88,92,67,94,72
"YPL094C",144,223,50,78,110,120
"YPL095C",83,51,35,637,770,727
"YPL096C-A",29,15,10,16,12,17
"YPL096W",51,60,28,56,71,58
"YPL097W",52,44,27,31,35,24
"YPL098C",27,31,15,11,5,11
"YPL099C",30,26,16,15,17,14
"YPL100W",60,50,36,49,42,55
"YPL101W",35,27,19,39,42,40
"YPL102C",2,2,0,2,1,0
"YPL103C",29,21,16,22,14,29
"YPL104W",69,52,21,31,26,40
"YPL105C",94,185,28,67,89,91
"YPL106C",872,1161,482,203,226,225
"YPL107W",87,44,32,51,61,63
"YPL108W",11,15,6,4,4,7
"YPL109C",74,46,39,62,54,70
"YPL110C",83,78,48,101,102,90
"YPL111W",164,115,87,24,23,26
"YPL112C",74,55,30,42,50,44
"YPL113C",23,21,12,19,18,14
"YPL114W",8,9,7,5,5,7
"YPL115C",118,95,57,116,114,134
"YPL116W",54,43,26,46,59,46
"YPL117C",198,136,67,99,144,147
"YPL118W",123,139,56,50,73,60
"YPL119C",25,20,16,44,48,51
"YPL119C-A",6,12,1,15,19,17
"YPL120W",27,26,4,22,18,29
"YPL121C",0,0,0,0,0,0
"YPL122C",50,32,22,38,33,31
"YPL123C",93,45,41,145,159,145
"YPL124W",13,8,2,4,1,3
"YPL125W",88,59,44,69,88,69
"YPL126W",129,68,56,82,89,88
"YPL127C",77,68,51,47,44,44
"YPL128C",51,42,27,46,48,36
"YPL129W",83,79,33,28,43,38
"YPL130W",1,3,2,0,2,1
"YPL131W",656,443,329,308,323,271
"YPL132W",74,64,22,27,31,36
"YPL133C",32,41,32,38,43,39
"YPL134C",161,124,97,100,110,112
"YPL135C-A",142,130,89,52,52,57
"YPL135W",665,621,318,178,179,166
"YPL136W",21,14,19,24,19,22
"YPL137C",310,262,255,327,361,349
"YPL138C",63,72,23,37,41,34
"YPL139C",59,60,29,59,64,44
"YPL140C",70,59,23,65,71,58
"YPL141C",61,29,13,20,25,16
"YPL142C",434,332,206,184,192,179
"YPL143W",385,321,178,152,149,190
"YPL144W",12,7,9,12,6,15
"YPL145C",169,99,71,117,165,142
"YPL146C",72,144,5,23,30,46
"YPL147W",47,37,18,50,65,63
"YPL148C",17,16,13,4,11,6
"YPL149W",48,54,30,45,40,41
"YPL150W",109,67,38,83,118,113
"YPL151C",38,49,25,47,49,50
"YPL152W",105,86,42,82,109,125
"YPL152W-A",0,0,0,0,0,0
"YPL153C",40,29,12,23,34,25
"YPL154C",725,577,426,653,669,630
"YPL155C",38,21,27,35,29,33
"YPL156C",28,37,17,56,53,52
"YPL157W",22,15,13,15,15,20
"YPL158C",64,80,22,16,21,31
"YPL159C",94,109,42,121,143,129
"YPL160W",295,198,188,185,200,237
"YPL161C",40,29,13,15,22,14
"YPL162C",22,12,10,19,23,14
"YPL163C",21,36,17,10,7,15
"YPL164C",32,17,11,33,38,41
"YPL165C",51,39,22,73,81,77
"YPL166W",27,16,12,38,51,45
"YPL167C",58,64,22,84,89,106
"YPL168W",47,53,12,44,49,61
"YPL169C",117,106,57,41,55,57
"YPL170W",49,55,21,30,44,43
"YPL171C",706,568,561,109,129,106
"YPL172C",46,38,29,30,32,44
"YPL173W",87,70,21,34,33,42
"YPL174C",73,77,15,31,72,67
"YPL175W",57,36,30,26,27,33
"YPL176C",63,56,39,71,75,65
"YPL177C",68,85,25,30,26,26
"YPL178W",61,61,41,31,51,52
"YPL179W",359,240,246,363,415,405
"YPL180W",38,44,15,51,55,45
"YPL181W",56,84,18,78,120,71
"YPL182C",9,7,6,18,13,10
"YPL183C",54,31,39,71,74,76
"YPL183W-A",82,66,45,44,36,43
"YPL184C",88,100,51,84,83,83
"YPL185W",69,73,25,17,36,32
"YPL186C",239,348,45,180,231,259
"YPL187W",33,36,15,4,3,3
"YPL188W",63,43,29,32,27,28
"YPL189C-A",158,228,74,54,68,67
"YPL189W",27,17,19,14,18,19
"YPL190C",85,165,36,94,118,82
"YPL191C",22,14,5,15,17,18
"YPL192C",11,16,3,16,11,15
"YPL193W",33,43,4,15,42,37
"YPL194W",10,17,4,11,15,21
"YPL195W",140,126,49,65,98,103
"YPL196W",59,56,28,42,61,61
"YPL197C",22,25,16,13,11,20
"YPL198W",41,31,18,9,18,24
"YPL199C",55,51,24,20,31,26
"YPL200W",4,5,1,3,0,0
"YPL201C",52,75,32,2,5,3
"YPL202C",93,69,29,28,41,47
"YPL203W",95,59,67,105,127,102
"YPL204W",130,125,40,82,122,126
"YPL205C",23,43,9,25,24,22
"YPL206C",137,118,104,232,308,267
"YPL207W",216,177,121,156,187,172
"YPL208W",56,26,40,31,31,22
"YPL209C",8,17,2,2,6,10
"YPL210C",102,128,37,53,57,57
"YPL211W",54,28,21,19,21,11
"YPL212C",89,74,36,44,47,65
"YPL213W",63,57,16,45,52,55
"YPL214C",53,51,28,61,88,75
"YPL215W",71,88,51,58,49,42
"YPL216W",62,37,21,56,89,79
"YPL217C",203,203,58,142,174,183
"YPL218W",351,274,193,149,161,171
"YPL219W",59,36,34,82,66,60
"YPL220W",16,9,2,7,6,6
"YPL221W",366,233,263,344,331,309
"YPL222C-A",14,18,14,36,40,27
"YPL222W",77,82,63,196,222,163
"YPL223C",48,86,17,229,256,275
"YPL224C",72,63,41,42,44,44
"YPL225W",291,273,96,99,132,199
"YPL226W",283,147,167,248,269,240
"YPL227C",22,21,13,3,9,5
"YPL228W",31,38,15,19,38,49
"YPL229W",52,52,17,75,91,91
"YPL230W",28,36,10,80,81,94
"YPL231W",872,567,759,989,992,940
"YPL232W",108,115,65,77,88,92
"YPL233W",20,16,6,15,15,18
"YPL234C",204,175,113,186,171,175
"YPL235W",50,43,29,41,43,38
"YPL236C",47,41,19,46,45,51
"YPL237W",361,385,184,185,215,174
"YPL238C",160,259,100,93,133,127
"YPL239W",92,110,34,19,39,48
"YPL240C",685,1403,289,265,419,401
"YPL241C",19,15,6,7,15,9
"YPL242C",108,78,55,38,54,62
"YPL243W",124,71,40,39,53,49
"YPL244C",43,33,32,12,23,15
"YPL245W",96,55,71,20,40,24
"YPL246C",51,48,40,21,30,28
"YPL247C",25,30,21,31,28,28
"YPL248C",31,36,30,47,54,39
"YPL249C",79,85,33,61,104,92
"YPL249C-A",290,277,113,101,99,110
"YPL250C",122,171,62,22,19,17
"YPL250W-A",251,209,119,83,83,105
"YPL251W",10,15,6,2,2,3
"YPL252C",36,26,16,15,6,6
"YPL253C",23,24,10,16,17,23
"YPL254W",36,38,13,22,35,31
"YPL255W",12,19,4,5,3,5
"YPL256C",34,31,24,6,14,8
"YPL257W",6,3,1,0,0,0
"YPL257W-A",0,0,0,0,0,0
"YPL257W-B",0,0,0,0,0,0
"YPL258C",16,12,10,12,29,14
"YPL259C",40,39,23,25,36,29
"YPL260W",272,296,94,181,225,210
"YPL261C",16,8,3,7,12,9
"YPL262W",712,503,430,97,108,98
"YPL263C",96,98,32,40,60,52
"YPL264C",46,35,22,30,38,28
"YPL265W",650,365,356,146,114,161
"YPL266W",113,67,44,55,65,62
"YPL267W",27,22,6,14,18,18
"YPL268W",80,73,27,74,86,76
"YPL269W",43,28,8,28,21,25
"YPL270W",142,95,61,98,102,86
"YPL271W",1476,1843,645,324,383,384
"YPL272C",31,36,18,47,56,27
"YPL273W",65,39,49,21,25,23
"YPL274W",69,81,75,151,160,153
"YPL275W",0,0,0,0,0,0
"YPL276W",0,0,0,0,0,0
"YPL277C",8,9,12,36,20,22
"YPL278C",0,0,0,0,0,0
"YPL279C",0,0,0,0,0,0
"YPL280W",0,0,0,0,0,0
"YPL281C",0,0,0,0,0,0
"YPL282C",0,0,0,0,0,0
"YPL283C",0,0,0,0,0,0
"YPL283W-A",0,0,0,0,0,0
"YPL283W-B",0,0,0,0,0,0
"YPR001W",64,39,46,7,11,6
"YPR002C-A",0,0,0,0,0,0
"YPR002W",148,126,98,4,8,9
"YPR003C",55,42,19,56,57,58
"YPR004C",141,88,84,103,92,88
"YPR005C",52,38,16,23,24,32
"YPR006C",115,81,76,22,22,21
"YPR007C",4,13,3,6,3,2
"YPR008W",261,309,99,170,235,240
"YPR009W",32,26,8,13,5,8
"YPR010C",215,83,138,117,119,107
"YPR010C-A",1325,2026,358,417,518,587
"YPR011C",35,17,23,20,32,20
"YPR012W",5,8,5,8,13,11
"YPR013C",37,50,11,38,59,58
"YPR014C",0,2,1,9,5,5
"YPR015C",19,13,5,14,8,19
"YPR016C",146,82,92,89,123,101
"YPR016W-A",14,10,11,16,16,11
"YPR017C",29,18,15,12,22,20
"YPR018W",62,121,12,26,50,51
"YPR019W",97,70,60,58,68,70
"YPR020W",552,574,137,126,179,173
"YPR021C",143,86,54,67,78,75
"YPR022C",142,136,62,124,135,99
"YPR023C",132,118,75,89,121,95
"YPR024W",168,126,106,131,159,156
"YPR025C",85,126,25,35,53,62
"YPR026W",66,69,28,142,154,159
"YPR027C",5,6,1,3,1,3
"YPR028W",271,239,138,157,141,149
"YPR029C",138,75,43,80,76,96
"YPR030W",106,122,81,87,76,71
"YPR031W",53,37,24,36,36,50
"YPR032W",79,37,54,49,63,64
"YPR033C",177,90,125,72,103,98
"YPR034W",42,41,25,29,46,27
"YPR035W",582,374,197,1039,1210,1245
"YPR036W",296,189,219,201,248,231
"YPR036W-A",1773,2969,805,114,103,108
"YPR037C",31,29,18,35,38,36
"YPR038W",7,9,6,6,16,13
"YPR039W",0,0,0,0,0,0
"YPR040W",38,50,12,33,38,34
"YPR041W",96,67,48,26,30,32
"YPR042C",102,83,39,150,177,173
"YPR043W",428,327,157,126,142,149
"YPR044C",402,329,185,127,152,131
"YPR045C",63,104,29,56,72,99
"YPR046W",18,21,4,4,3,9
"YPR047W",85,69,25,33,48,44
"YPR048W",85,46,27,20,29,32
"YPR049C",144,97,52,136,110,119
"YPR050C",30,31,6,8,18,20
